PM2.5,PM10,Temperature,Humidity,Wind Speed,Air Quality Category
35.94,26.35,17.3,68.9,9.26,Moderate
71.29404838526058,117.81106846879638,25.9,58.1,0.19763958043603247,Moderate
71.0580666042982,126.40390205078972,5.4,64.5,1.358086525284351,Moderate
23.603686623744125,6.247621596383728,26.9,56.8,1.2710153539890177,Good
0.82,0.0,20.5,72.0,3.37,Good
14.7,37.78,29.4,65.8,13.56,Good
2.682829191412651,21.03678621342872,16.5,92.0,7.932394048507494,Good
64.51,189.72,13.7,85.7,0.31,Moderate
58.89,73.7,5.0,95.0,0.07,Moderate
36.43,12.28,17.3,61.7,1.3,Moderate
164.37,294.4,8.0,82.9,6.7,Unhealthy
22.46,34.63,5.0,87.3,2.89,Good
2.01,0.0,26.6,58.7,0.05,Good
27.66817335862159,11.64823182867659,11.7,87.3,4.125411179609332,Good
89.62607470703958,124.67154925906627,12.5,41.8,1.3922221111980768,Moderate
23.9,42.3,11.7,87.4,2.63,Good
298.0775586374973,313.1669160813969,5.0,83.3,0.4970718527796629,Unhealthy
62.6,119.87,10.1,60.8,16.96,Moderate
8.88,0.0,14.7,81.0,1.89,Good
74.36,118.34,28.4,62.4,1.7,Moderate
84.0709068540709,124.18350289933791,26.3,48.5,0.32898821418605634,Moderate
76.72,126.74,5.5,80.3,10.92,Moderate
233.78,400.71,20.6,65.1,9.39,Unhealthy
43.4,42.92,23.0,66.4,1.57,Moderate
21.96,22.52,23.9,76.4,0.18,Good
23.6,56.12,5.0,84.1,3.41,Moderate
30.869973349087935,0.0,17.4,51.2,8.247414698135058,Good
0.45,33.96,18.8,65.9,2.44,Good
41.533123198000965,3.7984126703047014,21.7,68.3,4.544843394600482,Moderate
413.07785625390864,546.8391088228174,15.9,85.9,0.7635147738404766,Unhealthy
51.54,122.77,19.3,67.9,6.29,Moderate
18.12,79.92,21.1,87.3,3.67,Moderate
72.25539074934652,98.56255793880418,15.8,81.0,0.024186685664796682,Moderate
34.9,55.82,28.4,80.9,5.3,Moderate
13.71,38.49,10.1,88.1,4.52,Good
195.53,342.02,5.0,71.9,3.71,Unhealthy
129.93809059089784,131.6977900965164,34.6,70.2,1.4640806962989474,Moderate
17.28,0.0,15.8,86.8,4.91,Good
11.24,0.0,20.1,79.6,4.81,Good
22.33,23.18,26.9,57.4,2.3,Good
57.38,131.27,40.0,49.4,2.89,Moderate
8.74,0.0,18.6,74.8,0.57,Good
70.35,92.78,11.8,81.4,3.92,Moderate
189.23,267.09,16.5,56.8,5.44,Unhealthy
155.12,237.94,19.4,73.4,15.5,Unhealthy
6.25,31.16,18.6,89.2,7.67,Good
5.85,17.49,25.9,67.5,5.5,Good
80.53937952625161,71.87068001454531,8.3,76.5,0.45367518035766213,Moderate
30.32,96.21,22.6,73.0,2.14,Moderate
51.82866935209609,116.92273504070415,19.9,70.9,0.06866710446910518,Moderate
23.55,31.58,17.7,63.6,9.61,Good
110.50200988602218,62.87428080293629,13.4,85.5,2.660806614674467,Moderate
86.07420895273951,31.400316816160977,27.0,71.9,1.7877694018323536,Moderate
26.18,0.0,14.3,83.7,8.75,Good
9.9,69.49,23.0,61.5,4.83,Moderate
19.223554501114698,0.0,18.8,87.9,7.460250304997947,Good
3.97,29.75,16.1,95.0,10.31,Good
15.205972669872542,88.07737725729854,30.3,67.7,3.0470535578926103,Moderate
5.18,28.73,17.7,44.6,0.84,Good
8.3494823173057,14.282772169236935,24.7,61.0,1.0027142156351192,Good
15.78,93.22,25.6,95.0,0.78,Moderate
4.011149932179857,34.591758894029546,12.3,85.1,2.5834394963888894,Good
46.54,113.96,5.0,50.1,3.57,Moderate
97.04523560784145,84.57127784238564,16.6,78.8,4.541080738138041,Moderate
16.2,113.4,17.9,82.5,11.52,Moderate
45.32,112.46,21.5,95.0,0.9,Moderate
23.901412370931684,51.573767133339864,33.4,86.0,0.6035823272578227,Moderate
156.23,204.13,34.8,54.8,0.89,Unhealthy
48.3,81.67,21.1,68.6,2.65,Moderate
51.24,22.98,20.2,64.8,9.55,Moderate
13.07,7.65,22.5,67.4,4.03,Good
41.44,57.61,26.7,61.6,4.37,Moderate
50.210430210945944,110.48306810326184,33.1,74.5,3.9181364060254493,Moderate
141.61,207.46,20.2,60.3,0.07,Moderate
5.681370868567772,0.0,25.0,63.5,2.819579368396252,Good
40.68,90.23,24.2,51.2,0.75,Moderate
26.35,47.99,24.7,68.9,2.48,Good
74.86127791508105,154.48293309885662,10.4,68.9,7.175767336163088,Moderate
61.45,78.25,25.6,52.1,7.18,Moderate
3.61,0.0,24.2,78.1,9.52,Good
1.3206876785618529,0.0,34.5,44.4,1.361731133838409,Good
16.84,8.72,29.3,77.3,3.55,Good
16.49,39.64,33.4,61.3,15.4,Good
63.89040163624802,20.497946362214662,12.4,95.0,2.531615241703597,Moderate
67.97,91.8,16.3,86.8,9.88,Moderate
78.69,213.93,16.2,63.2,6.61,Moderate
119.09,205.83,21.4,91.2,0.73,Moderate
19.348003438342374,0.0,14.4,67.3,7.706220082531316,Good
23.97,68.15,22.1,66.8,3.93,Moderate
289.77122697167187,384.82499009193737,15.0,93.2,0.47735758263692873,Unhealthy
2.3,0.0,22.5,50.3,1.97,Good
4.59,27.88,8.7,76.6,3.43,Good
51.9,123.35,5.0,79.5,3.45,Moderate
138.42628418722697,239.6372993435486,17.9,78.7,8.786421835208664,Moderate
38.39,95.3,18.4,66.1,0.33,Moderate
43.46,20.3,21.2,77.4,3.06,Moderate
46.57,119.07,25.1,78.9,26.48,Moderate
50.31,77.73,11.6,85.2,0.4,Moderate
63.31,88.41,15.5,66.1,2.97,Moderate
65.99035447863791,65.80804687557416,19.7,72.4,0.29911102973803155,Moderate
38.51,44.75,21.4,69.2,3.54,Moderate
27.56,79.4,8.9,35.4,0.9,Moderate
22.495738096379206,81.6528074444685,18.5,79.2,4.417936585780813,Moderate
5.765850459508308,39.421743682573336,20.3,69.8,2.0920575434448785,Good
19.86,33.3,28.0,52.9,1.39,Good
111.54,265.1,17.3,71.1,6.32,Unhealthy
39.75,24.17,20.3,78.8,0.42,Moderate
16.28,37.31,25.3,65.0,1.09,Good
135.17312805541226,200.62540607203255,17.2,76.0,0.023991989831785812,Moderate
7.95,0.0,22.8,69.0,0.37,Good
19.6,16.6,16.0,47.8,1.74,Good
19.713902685933164,0.0,18.8,61.2,1.9436468016774056,Good
14.08,8.69,13.2,57.3,3.13,Good
3.22,6.12,19.9,84.6,4.13,Good
82.62,199.66,18.3,95.0,2.84,Moderate
16.768103147178653,32.87987762151669,16.4,62.2,2.9264202168271596,Good
87.53,186.0,32.7,51.3,0.68,Moderate
106.02967790805441,91.84120823887358,16.8,27.1,7.009066104868383,Moderate
218.9765277825428,415.4471337595502,5.0,59.1,2.357764790327147,Unhealthy
24.18,26.02,10.9,67.7,4.42,Good
4.514108137527414,3.970761909302608,25.3,74.5,0.8262547708724647,Good
139.28,275.16,20.1,60.8,1.2,Unhealthy
29.8,34.81,33.5,37.9,2.49,Good
8.2,38.53,20.0,95.0,4.39,Good
72.13,144.11,20.7,51.6,0.53,Moderate
6.82,7.56,39.8,78.4,5.52,Good
19.76,21.86,22.5,58.7,4.88,Good
34.155062007848386,0.0,27.3,75.0,0.3454693333403541,Good
17.7,8.01,25.7,67.6,5.21,Good
37.88,47.6,26.5,75.8,4.89,Moderate
52.73,33.56,21.3,54.7,0.75,Moderate
91.6924181980935,168.56902755040667,7.9,77.7,7.654193805028151,Moderate
60.36,119.79,30.1,57.6,0.6,Moderate
114.5747437094322,203.277994874231,16.1,60.5,5.839814876223716,Moderate
39.94230198084969,76.34160641351853,29.0,55.8,1.3408094852730033,Moderate
50.98639898841281,101.04916351337522,18.2,57.2,11.291116063463045,Moderate
34.92,71.17,29.7,60.8,6.29,Moderate
3.17,1.94,10.6,95.0,2.95,Good
17.09,48.55,18.8,89.1,4.73,Good
6.79,27.59,32.4,78.3,13.68,Good
0.7847430905334195,81.57316356735953,6.9,67.3,10.81615404132337,Moderate
74.72,138.11,30.8,83.1,1.86,Moderate
65.39,125.31,13.4,89.9,1.07,Moderate
8.05,76.82,16.2,92.7,6.11,Moderate
45.35,72.64,5.7,77.4,0.27,Moderate
57.0602926635057,66.97781700469211,13.1,81.9,2.185491029887607,Moderate
62.133024976886446,104.46916702422243,28.2,48.1,10.749787352953678,Moderate
29.78892693278094,16.82600453270852,34.1,52.3,10.056659695443845,Good
27.97,45.18,35.1,44.6,0.49,Good
18.32565994205259,20.27313989970329,5.0,74.2,0.029457835743375044,Good
10.58,57.22,13.3,48.6,30.0,Moderate
22.19,37.78,24.2,85.8,10.09,Good
89.0,163.73,21.3,52.0,1.15,Moderate
34.66,97.1,15.8,35.4,4.56,Moderate
20.81,46.59,31.8,71.2,1.14,Good
0.0,46.369804354875555,10.4,78.6,0.056372297421419894,Good
4.63,20.47,32.2,61.5,5.19,Good
3.68,39.75,30.4,50.4,2.64,Good
23.261765437901033,120.82031542617946,28.8,68.2,8.811831557969837,Moderate
41.71,71.97,13.3,80.4,25.02,Moderate
25.15,0.0,12.9,95.0,1.92,Good
99.91,120.66,17.8,35.9,1.29,Moderate
16.37,12.94,6.4,95.0,21.83,Good
2.96,6.59,24.5,66.1,2.77,Good
40.772890420691596,88.0725578726305,24.4,78.1,0.011185954836136632,Moderate
215.70538771214927,333.8880463597731,31.9,59.5,1.2640826368569333,Unhealthy
13.36,55.03,7.4,77.9,4.66,Moderate
119.06,211.27,18.8,81.8,11.34,Moderate
33.92,37.11,29.7,41.1,9.98,Good
98.25419588153188,100.33530586864245,25.8,49.8,4.397246655409394,Moderate
31.09850983418316,19.318274123775197,30.3,64.7,3.8364687948784537,Good
53.78,88.74,12.6,73.8,4.11,Moderate
19.36471144098899,31.189313792606164,25.7,59.3,4.240654840501584,Good
161.11,272.13,20.6,75.5,5.8,Unhealthy
9.869198755546266,31.55876167505434,22.0,62.3,1.357663985247519,Good
25.82147163257724,26.46665077427384,13.6,81.6,2.3263550482035766,Good
25.9,67.96,32.2,64.5,8.46,Moderate
120.73,196.44,11.2,75.3,7.0,Moderate
48.89,64.5,10.5,95.0,20.62,Moderate
38.65,62.74,12.4,53.6,0.78,Moderate
71.76481633511251,157.94398922695206,5.0,77.5,0.47078149416967735,Moderate
6.7,26.22,24.4,69.1,8.09,Good
66.86,87.42,21.2,71.5,6.46,Moderate
6.42,0.0,17.9,61.8,8.24,Good
3.02,0.0,19.8,87.8,1.33,Good
20.52,111.47,34.5,55.7,0.24,Moderate
71.75,74.27,26.2,80.9,3.3,Moderate
33.01,76.94,13.9,76.0,2.0,Moderate
67.82683163239348,168.75286568247904,22.3,80.2,6.334122562235481,Moderate
275.62306040463073,339.57663059384106,20.3,71.4,5.045887652321432,Unhealthy
56.43,58.14,18.5,56.4,4.02,Moderate
51.64,89.38,13.7,62.4,0.06,Moderate
35.88,25.11,25.6,72.8,1.74,Moderate
39.16501649778742,50.67999995321965,30.7,76.9,2.1111066771774065,Moderate
8.97,60.11,12.3,54.6,5.6,Moderate
95.87951671805482,100.62188546025997,21.8,67.0,0.9625018696032018,Moderate
27.17,0.0,7.5,95.0,3.17,Good
15.77,35.79,31.2,54.5,0.87,Good
74.33,59.65,13.3,78.6,1.16,Moderate
10.18,0.0,27.4,57.5,3.94,Good
19.385771592456056,0.0,20.9,65.3,1.0347296549367504,Good
58.98,126.42,14.5,89.4,1.96,Moderate
227.59,317.16,29.3,62.9,3.33,Unhealthy
17.93,6.58,16.8,84.4,6.19,Good
36.34,57.4,26.4,38.7,0.35,Moderate
49.80921765503587,72.72700963189591,15.9,76.6,1.5555472403606576,Moderate
28.44,0.0,5.0,89.8,5.21,Good
73.18,140.81,16.3,67.0,4.08,Moderate
57.49,103.65,34.6,34.4,8.71,Moderate
97.2359034044032,171.44834760990233,23.7,69.7,5.4872340159477515,Moderate
77.78,134.57,20.1,58.4,2.74,Moderate
143.85,273.49,12.4,47.8,3.63,Unhealthy
0.42,18.03,35.2,65.2,1.19,Good
50.14,100.1,29.1,63.1,7.64,Moderate
2.52,0.0,13.1,52.4,1.01,Good
27.46,0.0,27.3,89.7,13.83,Good
13.22,1.02,27.0,67.7,6.31,Good
56.57,159.53,22.4,64.2,2.29,Moderate
98.36,185.62,19.7,95.0,2.35,Moderate
104.68,110.65,32.4,74.2,3.21,Moderate
17.170789398490093,60.46383037413424,7.2,85.2,4.1741040266543115,Moderate
70.09,82.86,12.9,84.5,2.63,Moderate
128.85857969062891,130.49137069208945,13.4,86.4,9.103682920660194,Moderate
9.627237670345648,0.0,38.8,63.5,4.030953687959182,Good
69.05010534593644,72.09932295770072,15.9,59.2,0.6621813280541767,Moderate
34.04,99.31,12.9,75.7,5.05,Moderate
27.774224816343555,11.190325929423677,7.8,66.2,1.4960894072442446,Good
66.67,73.53,8.4,72.6,0.31,Moderate
174.36,187.81,21.3,83.0,4.58,Unhealthy
49.898835694786314,88.96151815863637,28.3,78.1,0.30215840991467596,Moderate
5.03,9.83,23.9,67.4,12.25,Good
244.53,271.46,8.1,72.6,5.71,Unhealthy
4.43,0.0,5.0,77.6,5.49,Good
228.45801316702963,346.27133770378725,23.4,80.5,0.08681421876873603,Unhealthy
70.23,163.97,8.0,89.5,10.36,Moderate
58.12583618643251,94.43020099473739,27.5,71.7,0.6916530812025893,Moderate
1.0,36.99,17.5,86.4,1.41,Good
98.53914135347155,123.41156265081783,32.7,65.0,4.498623087856871,Moderate
16.6,11.94,21.9,76.1,5.84,Good
28.87,22.45,11.6,66.5,2.81,Good
10.9,51.57,15.6,71.1,6.16,Moderate
174.70397437617157,226.46345851909905,19.7,62.9,4.027885839254446,Unhealthy
15.126436873415589,50.06681409940882,12.3,67.5,0.16583824383134707,Moderate
5.64,40.53,26.1,60.7,5.81,Good
0.7849122847940442,0.0,15.8,95.0,2.134153248406307,Good
96.78721033842211,213.59881085100034,21.2,70.7,0.0,Moderate
149.75,215.71,21.9,81.5,1.34,Moderate
4.64,0.0,5.5,85.5,2.24,Good
284.8140234525103,589.2902640352447,39.9,67.9,0.9051190306961132,Unhealthy
12.98189459575056,15.60800718846071,21.6,71.2,6.715457817168614,Good
194.587850510305,327.4894502158243,26.3,49.1,7.351416260157025,Unhealthy
19.44,0.0,23.2,74.2,17.17,Good
28.15,25.64,16.4,87.3,0.25,Good
66.53,60.95,15.4,62.6,5.89,Moderate
83.33,109.29,5.0,78.4,14.65,Moderate
104.03,192.36,25.2,47.6,0.33,Moderate
24.65,5.21,5.0,57.2,0.23,Good
119.42,193.8,20.4,81.6,0.41,Moderate
146.97425566179615,253.8888824998776,29.5,38.3,0.24773094033157914,Unhealthy
12.34,72.46,19.5,82.8,8.64,Moderate
8.72,0.0,24.4,61.3,0.81,Good
82.21,98.25,23.2,94.6,4.25,Moderate
35.8,89.14,20.1,59.7,6.11,Moderate
53.549130148468976,82.94445179468252,20.4,71.7,3.2477934880353945,Moderate
21.9,32.88,28.7,63.9,5.67,Good
26.78,16.38,15.2,62.1,0.71,Good
21.610951006657306,24.055761654315837,20.5,62.8,0.337890103793117,Good
90.4792973216694,134.2307765872472,15.3,87.7,0.9108938565416955,Moderate
25.81,53.41,13.6,81.1,1.41,Moderate
92.24,164.93,16.2,56.9,0.39,Moderate
54.92,27.51,21.1,58.9,6.66,Moderate
49.09,0.0,5.0,69.9,0.23,Moderate
0.0,8.7,25.1,91.1,6.0,Good
306.44,393.83,29.5,62.1,3.78,Unhealthy
6.403125648222482,0.0,18.3,88.7,5.053852115348046,Good
102.05,198.95,40.0,49.8,3.15,Moderate
9.580475863588275,44.2320754962396,15.3,89.1,0.6374476454114154,Good
56.48,58.92,14.8,61.2,5.29,Moderate
69.81,75.4,22.8,60.4,2.37,Moderate
1.23,20.25,13.2,74.5,0.12,Good
5.37,42.65,17.7,88.6,2.79,Good
1.61,20.39,24.1,60.1,6.26,Good
12.43,0.0,6.3,42.1,3.13,Good
74.51,112.8,33.2,54.3,5.3,Moderate
2.06,0.91,25.4,73.1,2.76,Good
38.37,90.3,29.2,78.1,0.78,Moderate
106.42,183.36,32.2,30.0,4.99,Moderate
52.31,95.3,21.8,84.6,4.63,Moderate
8.32488457364993,10.291568370506658,24.4,44.3,0.9999841114399164,Good
33.08814351283588,120.11968364382041,5.0,82.2,2.7692426531260343,Moderate
24.94,25.28,24.2,95.0,3.49,Good
4.92,36.19,10.6,79.7,5.58,Good
27.08,42.42,13.5,89.6,7.37,Good
72.28,110.08,15.5,95.0,9.68,Moderate
500.0,600.0,28.1,41.8,5.881821811779382,Unhealthy
19.343064064176854,0.0,20.4,55.0,1.8295701354202807,Good
66.02793470252952,121.70554901420205,30.7,81.5,2.1285028564776596,Moderate
79.91,60.84,20.6,81.5,11.39,Moderate
86.58,163.25,10.6,61.5,1.23,Moderate
87.27,121.78,18.6,62.1,2.15,Moderate
38.38327644567885,112.03879384698311,12.2,72.8,5.466535254528075,Moderate
13.043308784183363,79.81032611695122,11.7,80.1,7.847194683634425,Moderate
160.71928039381467,277.191008240051,26.9,79.2,1.1440817314551361,Unhealthy
158.4875779410977,184.62621773332754,24.5,49.8,0.6607956114271595,Unhealthy
21.21,25.29,19.4,50.8,3.89,Good
34.18,65.83,23.1,55.3,13.82,Moderate
75.86160595346466,83.40399774368875,16.9,85.8,1.2506477343625793,Moderate
38.36,54.36,13.8,80.3,1.26,Moderate
77.97077656493889,218.4618878769257,30.7,77.3,2.450327918053248,Moderate
23.11,30.61,20.1,69.9,7.75,Good
1.56,0.0,20.5,75.1,0.56,Good
2.56,0.0,13.8,65.5,3.14,Good
37.07243336727092,53.75374036165669,21.9,65.0,2.1200483073043306,Moderate
41.96,22.68,27.7,77.9,4.26,Moderate
55.83,141.18,23.9,66.9,2.43,Moderate
230.53,455.39,17.1,62.9,2.22,Unhealthy
10.438673705761708,42.35021859889237,26.0,63.0,3.923441049424836,Good
72.37,115.01,21.3,66.1,7.56,Moderate
3.962053426450559,0.0,38.0,66.5,1.2656765501229892,Good
3.11,0.0,29.3,74.7,2.19,Good
34.49,16.29,28.2,50.3,1.98,Good
2.21,31.33,21.3,79.8,2.65,Good
60.48531388734728,48.74497031806142,33.2,95.0,3.5311805518119272,Moderate
1.71,8.94,17.1,62.8,3.96,Good
33.83,68.91,6.2,79.8,0.23,Moderate
88.4163733519177,207.6305669355169,28.9,71.5,3.5715970668870787,Moderate
34.14148372954779,93.90919669539166,20.1,71.5,0.9983864682905818,Moderate
27.17,15.09,20.1,62.4,4.57,Good
29.05,88.8,5.0,95.0,0.86,Moderate
49.63,94.84,26.6,67.6,3.22,Moderate
94.21,156.36,13.2,88.3,17.43,Moderate
84.2,133.9,28.9,56.9,9.88,Moderate
11.82,19.13,5.0,68.1,1.64,Good
69.68,74.42,23.7,75.7,2.88,Moderate
27.47,29.17,29.3,85.8,3.83,Good
4.36,0.0,22.8,71.0,4.77,Good
100.83099326230555,217.45738892920548,20.8,93.2,2.7041060579849643,Moderate
21.96,1.4,26.9,74.0,0.11,Good
21.33,10.09,18.2,94.7,16.58,Good
11.45,8.06,19.0,28.4,13.65,Good
63.83087711581832,45.82255054844381,18.9,70.9,0.16907646337762677,Moderate
190.80195994714822,216.4479022992058,15.7,69.0,3.582705939473179,Unhealthy
162.75,202.78,22.4,65.0,9.88,Unhealthy
39.21462505104034,13.676656502142535,37.3,59.0,1.7219655020220581,Moderate
98.35,192.4,31.7,66.4,8.54,Moderate
8.184785777415458,0.0,20.3,73.7,0.11336450592581926,Good
36.05,85.18,18.5,81.8,8.0,Moderate
10.45,0.0,17.7,59.9,8.51,Good
94.56,148.65,33.5,51.6,0.56,Moderate
3.96370170540445,0.0,18.6,59.2,0.11495110105305992,Good
65.74,83.84,21.2,53.7,2.42,Moderate
89.75948221767584,119.84105359895501,33.6,52.6,0.7745604435211236,Moderate
2.58,0.0,24.7,74.2,5.29,Good
42.79,89.83,5.4,77.5,3.8,Moderate
8.03,0.0,17.9,64.3,4.56,Good
16.69,18.48,5.8,69.3,4.14,Good
8.6,0.0,20.5,55.7,1.72,Good
35.84,62.76,33.7,82.4,2.38,Moderate
73.73,137.4,5.0,87.2,0.52,Moderate
24.43,29.67,17.2,80.4,4.34,Good
22.774165431275183,0.0,22.3,65.6,1.4925447915656276,Good
15.04,26.73,16.3,86.8,0.38,Good
2.58,0.0,13.5,50.0,2.54,Good
3.56,0.0,16.2,48.7,12.08,Good
188.63,248.64,29.5,87.1,2.68,Unhealthy
81.85,155.47,25.2,94.5,6.61,Moderate
87.87,141.71,21.0,61.5,11.01,Moderate
2.47,0.0,29.6,64.2,7.05,Good
17.05,16.26,20.2,95.0,13.57,Good
102.58,215.2,9.5,69.1,5.4,Moderate
6.47,17.59,27.9,68.5,0.62,Good
62.85055715666859,154.93579289832883,22.4,56.4,0.25357312231673784,Moderate
3.72,0.0,28.7,77.0,1.74,Good
11.98,27.01,30.9,74.6,3.11,Good
146.23212308469388,350.3069036103989,19.1,59.8,3.1290380316849906,Unhealthy
49.9,118.13,17.3,51.0,8.44,Moderate
70.95,92.71,14.1,80.3,15.18,Moderate
56.99,61.21,12.5,81.5,3.1,Moderate
85.85278154873815,161.3748259778073,19.0,89.9,0.6140679300655136,Moderate
10.91,80.28,26.3,35.7,2.03,Moderate
29.36657059119678,34.32404289173694,12.9,87.6,1.260254901518461,Good
21.19,0.0,7.7,91.0,1.06,Good
141.5,199.6,27.0,63.1,0.72,Moderate
108.84,137.45,19.6,95.0,0.02,Moderate
30.84,60.44,19.2,55.9,11.75,Moderate
35.21,22.92,14.5,73.0,4.4,Moderate
149.51179982710931,225.65768586694134,22.9,69.6,8.186670799213763,Moderate
25.78,33.22,21.1,42.5,11.27,Good
139.17190924053986,182.1065378688948,18.4,70.4,4.093365032777483,Moderate
8.49,2.0,16.6,81.5,3.87,Good
11.44,33.09,22.9,84.5,8.77,Good
83.0,159.04,29.3,49.1,0.72,Moderate
8.88,13.64,5.2,58.1,12.78,Good
35.94,4.94,8.8,60.1,0.95,Moderate
16.01,57.81,13.5,54.2,3.83,Moderate
29.47,40.1,24.9,90.6,0.04,Good
10.87,40.13,24.0,34.2,12.44,Good
0.3465736682417433,0.0,18.2,77.3,0.5356575008519245,Good
48.33,41.92,26.6,79.0,1.83,Moderate
8.75,14.78,24.8,70.4,8.35,Good
8.13,0.0,26.6,81.6,0.98,Good
34.93,75.17,9.6,78.5,1.03,Moderate
26.0,46.24,18.4,70.0,2.0,Good
78.20704504958621,103.73844176992738,5.0,68.4,0.36893631115050723,Moderate
108.50094201433984,194.98778353525344,5.6,56.4,0.2717956464362631,Moderate
3.49,27.05,19.9,48.5,0.52,Good
18.7,16.13,26.5,87.3,5.43,Good
2.79,43.77,28.7,76.5,1.66,Good
40.02,94.05,32.9,64.9,1.5,Moderate
74.94,90.3,15.5,58.3,2.11,Moderate
157.16479988686655,232.28909305772862,22.1,64.2,6.593559211177429,Unhealthy
21.51518108138827,53.34834583561806,20.7,43.8,1.0504850878506475,Moderate
11.89,6.08,16.4,95.0,1.28,Good
204.37407249538904,355.6986558584143,20.2,70.6,4.253571880102455,Unhealthy
21.547497804453187,15.359225836733952,14.5,66.4,1.999842201666257,Good
30.936280147465883,1.1878001232744113,9.2,55.8,1.201100517691935,Good
51.36,120.47,11.5,67.4,2.28,Moderate
9.533507560721397,0.0,28.4,69.8,0.17903548006646564,Good
2.14,2.98,23.0,81.5,10.98,Good
43.02831590875383,33.994097153547926,9.1,95.0,2.0861157333980658,Moderate
122.36815248007376,164.57118285589948,32.4,71.3,1.9671540618750085,Moderate
14.82,13.78,25.3,60.5,15.03,Good
4.43,9.57,5.0,78.9,0.82,Good
2.63,57.26,13.2,89.1,1.2,Moderate
3.665025276183828,44.73548157852554,18.2,74.9,5.366065251930019,Good
1.76,10.13,10.9,77.2,1.79,Good
3.93,16.72,27.3,55.9,2.65,Good
50.071521213726406,72.75757499083133,26.1,70.2,1.3665132058677358,Moderate
134.695675676264,145.29520241427946,19.6,61.1,3.81425878785879,Moderate
0.5,41.03,22.3,83.6,3.37,Good
31.080467441029615,65.15218930413923,18.1,69.4,5.501622160905455,Moderate
124.1,201.2,14.2,63.8,3.09,Moderate
85.03,129.57,22.6,46.3,11.57,Moderate
109.79790337868022,126.0046120343917,25.1,78.8,8.589111646999967,Moderate
5.9157181493921955,27.504900884926368,20.6,57.1,7.003993341880816,Good
47.94,73.34,21.5,71.6,19.66,Moderate
30.31,49.97,24.2,76.6,23.25,Good
220.26,337.45,22.5,81.6,12.08,Unhealthy
69.43215154775181,93.29534323938064,20.5,68.7,2.390047497816811,Moderate
34.72,105.88,28.0,58.4,6.05,Moderate
3.49,0.0,14.2,57.0,0.29,Good
5.64,10.17,13.7,85.2,0.08,Good
6.41,16.42,20.8,73.4,8.16,Good
12.46,0.0,38.7,54.5,0.81,Good
22.14,99.83,32.9,33.3,10.49,Moderate
246.2856806265329,332.52395821181733,6.0,81.5,1.8498558169250052,Unhealthy
10.22,16.77,21.9,73.3,2.2,Good
81.23,84.63,27.1,52.4,2.46,Moderate
32.12,102.33,16.4,63.3,4.84,Moderate
72.3613157909262,69.54984868232351,25.7,62.5,0.5104060757865361,Moderate
2.763774362675916,0.0,21.2,71.2,5.232002610554404,Good
65.63,133.84,13.4,74.8,11.54,Moderate
4.11,34.3,36.7,77.3,2.62,Good
60.85,86.58,28.5,59.9,0.31,Moderate
13.56,40.24,20.2,67.8,0.35,Good
45.89,66.56,30.6,53.2,13.73,Moderate
40.35,12.36,6.5,53.7,16.07,Moderate
115.17,132.66,15.5,80.4,14.41,Moderate
12.230431366479783,0.0,20.8,69.0,0.7298059505086758,Good
12.6772852246229,4.678337565672647,5.0,69.9,6.336665817723228,Good
24.416773929811683,0.0,5.0,92.9,2.11305288463647,Good
50.62019104709432,122.20354862885318,13.0,47.1,11.224972342117013,Moderate
37.68744622187754,91.71840515479057,25.2,49.9,3.8872039000287675,Moderate
21.58,27.97,15.4,80.2,10.11,Good
29.37,0.0,28.4,55.0,5.59,Good
56.91,53.4,18.0,55.0,1.17,Moderate
3.9145879613789267,0.0,22.2,87.7,0.2526726928314075,Good
19.67,0.0,5.0,82.7,1.16,Good
18.07,18.87,20.1,54.6,3.13,Good
81.19727545537415,133.3274326900628,39.3,50.3,2.8165014542254916,Moderate
169.99182522759008,246.3781702891168,15.0,75.1,3.149865501536276,Unhealthy
44.02,77.46,13.1,94.9,12.08,Moderate
11.73,65.33,25.2,84.6,1.31,Moderate
6.0953803784864276,68.48599402113494,28.8,60.6,2.4801584433308848,Moderate
55.07,76.05,26.3,67.1,7.39,Moderate
12.17,28.85,19.1,60.0,2.37,Good
82.62,149.73,9.4,62.2,0.81,Moderate
147.44227607811646,174.48412328506743,30.7,62.7,0.9281182750505583,Moderate
55.22,62.49,11.2,47.3,9.53,Moderate
88.08457702256827,94.67030134504547,11.5,75.7,0.35952210194660345,Moderate
11.191263287552967,18.70588795699247,7.8,84.9,13.513774706475028,Good
16.43,39.92,18.3,72.4,0.76,Good
43.034310235187384,28.38699072585696,19.7,66.8,7.656118341227528,Moderate
6.880321290659898,0.0,23.5,63.3,0.2664273111733771,Good
68.59121162441664,176.6997647488027,7.4,68.7,1.2546589330729296,Moderate
65.74,102.44,9.3,77.6,1.62,Moderate
45.21,74.99,18.2,47.2,1.82,Moderate
63.68,72.72,14.2,94.8,1.75,Moderate
2.05,0.0,17.3,67.6,1.14,Good
185.68,215.18,5.0,65.4,4.09,Unhealthy
39.6,39.15,22.8,65.8,2.03,Moderate
29.33,49.3,22.3,87.8,12.52,Good
86.27679081563062,190.12392297888462,17.8,74.5,1.7928753689936354,Moderate
105.18,177.34,9.1,69.0,1.08,Moderate
134.82,205.85,17.5,95.0,3.52,Moderate
38.96,6.18,25.4,48.1,0.2,Moderate
